filename	size_in_bytes	sha256	md5	uncompressed_size_in_bytes	tissue
L1000_LINCS_DCIC_GTEX-P4PP-2426.tsv.gz	123764	69b50be583cc190e0fe2b29984bc0d55fcc5e5861c6b9454b20273cfb4d18adb	b8ef7a2385dec106aaeba877aee776c3	310807	Ovary
L1000_LINCS_DCIC_GTEX-WH7G-1526.tsv.gz	123533	4fac9dd67796553cec46d6e26acdcfc7d19b0025f1b2305933e5a5e7494959ac	57c0f67ac87a91989e4b8cda350aaa8a	310924	Stomach
L1000_LINCS_DCIC_GTEX-SIU7-0426.tsv.gz	124589	45710bc2f14641f85fa0de414cbf584d6d7a60322f7d07e3a3bf943130a282cb	408e6a8ea5513d3907cd84deff1c5b93	311576	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-ZPU1-0426.tsv.gz	123352	5844c147db49b544010a6b0c533fd5aa68a8b4fe3e437d7ddb75fcc66208b146	11517330c024233e533c57df2d47b2f3	310967	Thyroid
L1000_LINCS_DCIC_GTEX-SSA3-0426.tsv.gz	123593	cbf96eb8fdd4ba2253183f5663bc86fb0d765313d28d4c7ba5cb15e3724bacbd	a06a1e8ff018b2399ac1aa24a97830de	310678	Artery - Tibial
L1000_LINCS_DCIC_GTEX-S4Q7-0726.tsv.gz	123107	9eb56907957950021f3c674334935006ecc57361de1bbdadcce89c936a2b92ab	79d31a90bb2763c0f0b974f7f5f4e38d	311413	Stomach
L1000_LINCS_DCIC_GTEX-R55F-1426.tsv.gz	124878	33ba781273818b9a1c1c1a8be7edf6a8dfb828caa90b43ee04881e6c5ac8c74c	82437c682ab667166dd5ba66330058e2	310640	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-NPJ7-2826.tsv.gz	123906	0aaf84cdf0ca52b81cf747c2d2cc7d92f1335fa330574c4cf87ad487a4e6db73	2dc33cd59d6a325b03340a68a8abf67f	311118	Brain - Cerebellum
L1000_LINCS_DCIC_GTEX-XUZC-0426.tsv.gz	123158	42e76da8b6c0c5375e8808945ccbb7a0ef9fea8cf72f5b36a0cd53ab0638abf3	6710252a1599a40353ac24e6bab42657	310917	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-WEY5-0001.tsv.gz	124981	515838fdac66049f0f7fff62c4b0bf3dbb50e33c4331466085f8aa6acbcf17c7	e84936366faedc611d133f90235c0c2d	310811	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-WL46-0726.tsv.gz	122841	c6c6117b0e7c3913410f6b2b0b86ed002d4e71d69c122b7af3cc33ff3b95244f	29db2589eb13131ec6966e920879949c	310888	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-ZP4G-0726.tsv.gz	123099	d700eb19bbcf0e1841eb3589de9335c2835aa616aa077d43a8a6c1f306aa24af	505ff239ad3899c7560edfee41235725	310569	Uterus
L1000_LINCS_DCIC_GTEX-QEL4-1426.tsv.gz	123439	580594e1bea00be0767a448d2d4b1132ea1857f74f01631982a94a412380a4a5	3bcec89d31c11027614eb99ca8d02bf4	310899	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-QEG5-1026.tsv.gz	123700	0e447b93623a7bc0a1c18dc0ed3b25650ef9bc5ed00c2556a32b4edd5272ca8b	f6634342dfb7a7db792b3842e9931b3f	310806	Artery - Coronary
L1000_LINCS_DCIC_GTEX-O5YT-0007.tsv.gz	123634	f78c3a88ec62dac2ed5e28aa3b08f56fc9a3e30aa5ac06f379f12f3e79ca66e0	43fc58889b8d4e3e22c37ea4559134f7	310404	Whole Blood
L1000_LINCS_DCIC_GTEX-S7SF-0006.tsv.gz	123503	217ea9fe01e032c0e0a532af76f6a120c58fb8bb95225a61dd573fce92f9a781	35906d1aa423efe65abde00f1e7e2a24	310163	Whole Blood
L1000_LINCS_DCIC_GTEX-PVOW-2526.tsv.gz	124031	9d16694036b2037684a11d30098bea23e4c4b529bab3123bb37139b9a9e42ac0	0b2c3f8ef53c1b1f6d84f08200ded0ba	310822	Brain - Cortex
L1000_LINCS_DCIC_GTEX-XLM4-0726.tsv.gz	124194	1c0598a0f97f3dc546a8f14031510a90e599531e1b7a33215f90f02a50c36b4b	ef1b935b91e2148f2cdf6abd7d5961ab	311047	Thyroid
L1000_LINCS_DCIC_GTEX-SNOS-0008.tsv.gz	123632	51c1224290c816f32cc398be3bd71c650c2f441f8c168b3350d7e7ae19a42753	5d00043dce38e747b7240e27c99073fe	310890	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-WYJK-1026.tsv.gz	123634	8b6c8c7d5cfe617e6402e5f7a04cb5fc40fbf5f11b95db2cc8885dad6e3f2dd1	3ea7f9e79f72177639e488435417fb70	311407	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-OXRL-1626.tsv.gz	123411	4335924ce0d02f16bd05a80eb2e261241d53fbf96e5bbb0faf77a60e63e400e2	6df630220771a80a500b719059213da9	310633	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-U412-1826.tsv.gz	125551	ecbc65b4e1016f3aa903d88a0bf175cfcc46586197b301fe9be92299ea85616d	34a8710dcea6e557dc51078a708cc778	311549	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-WFG8-0326.tsv.gz	122967	e477d05078923580ce47425a9dfdd824b7d6bde01a7e31125a6c46cbc483652e	785d3e698fb169b748c23eb2f28b32b0	311529	Pancreas
L1000_LINCS_DCIC_GTEX-RU72-2226.tsv.gz	123472	b3624e8d0b27a705b8b717e8c63189102a11eae6053200bad755e9772238e78f	189f1a2809fa2c322593dd8c94c538da	311152	Ovary
L1000_LINCS_DCIC_GTEX-PWCY-0526.tsv.gz	123697	bbe9b031cd54df9f59f5cc939d0754395b908694f69ff76c4266a253256357b9	10a423f196e99a37bea8a2df16fd7477	311429	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-X4EP-3026.tsv.gz	124226	b40c8a94e23f832189f7b126ca9b42400930177b44f2bcf0db90635226f00f53	0642e557573d079fe55eca3cfc6d3226	310406	Brain - Cerebellum
L1000_LINCS_DCIC_GTEX-RVPV-1726.tsv.gz	123354	09c6016c9ae955e0a3534c96c2f70e8fbc3c813d7ae54517fd9b12b9388801ac	0a6b3ec1eac07df338b6d89fd79578ba	310693	Lung
L1000_LINCS_DCIC_GTEX-X4XY-1526.tsv.gz	123170	9c3aa831b076aba0fdd9eccaaa5fcc1be226041ef63323e45d23006f03270390	46d803d4720a574baa0a2e6eed182ad7	311183	Artery - Aorta
L1000_LINCS_DCIC_GTEX-XUJ4-0526.tsv.gz	123301	974d55ca1d22171678bd0aa1c1d91751def2c3d86ddd4ba52260b4570b90184e	4e9a2388dc0bfa9f1d0b700f78269236	310984	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-OXRN-2426.tsv.gz	123785	cb5d7ede92f9fff970338b78db9f24ed1a5604d289360c6f48a4b615fb3d8f46	3c1f1a973580d1c9b25aaf68a5923dae	310148	Brain - Cortex
L1000_LINCS_DCIC_GTEX-R55C-0726.tsv.gz	123395	4ce758abf0190b9979a201af1c20928067a88c355d4a6cc0760b94764eeb3098	c8533054377c873f49340592dbfb366c	311194	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-YEC3-0002.tsv.gz	123384	bb49768f0830f8ce26c9090bb40c2d10ab618916b38b7d0c98ef883f2c1c901a	1d2f39501d229b9bcd136318f1cb4b63	311082	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-ZF3C-0001.tsv.gz	123701	7934e643cde669bf464f49ca69c82989bc729a965e851516a30b3422e9c4ec97	dd60036a26b27e4b49f83bc46599d0d1	311449	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-SNMC-0126.tsv.gz	124485	495e0375bfd7ea5b7df412de102e323e3e52132a1290c884df5ee000b2f38816	8f3a7796c07441da8d7a6f5c68fa96ae	311233	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-QEG5-1226.tsv.gz	123349	d4f148aba64f31379483fd3af132218bd85e2c3f27c2f79ea40f1ad477570273	43e413205b226186a83e93f0ab3590ec	310983	Artery - Aorta
L1000_LINCS_DCIC_GTEX-S95S-1026.tsv.gz	123118	aa625f5cfb1783210a5a329d05a6b302859de7b3922a823f96898f417ee8af50	22254245b0dc05a08c3c5237c28a7e1b	310834	Prostate
L1000_LINCS_DCIC_GTEX-PVOW-2726.tsv.gz	123366	18061c033672558d4049ef9443e2e45788ecbc8225129e4eaf1d68209762900f	8b0f7058f80e786ae3c91d2acc5232b0	311487	Pituitary
L1000_LINCS_DCIC_GTEX-XV7Q-0008.tsv.gz	123425	1959618e9b955546789a7609f835235bdac6547db31de4cdfbef5ac618bbde03	57587c29e1781e6cded686d5003fab75	310849	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-RNOR-1226.tsv.gz	123799	8fc697ac4107264f6e0126c04759aa61fd820d09bc6dab1cc7aab02e3c8b7dd8	32117cd3dbb4df643f6adbf56c9336c8	311369	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-PLZ4-2726.tsv.gz	123655	daf8218090c5d2fac93de5c1fafef9521310b9f226a75598d5054637b3234fd0	5afdda5a8671af9fc1f6cc6cfcdfd165	310529	Vagina
L1000_LINCS_DCIC_GTEX-XUZC-0626.tsv.gz	122692	468f86cceb9ad63e7e45b472d1d52552c6f99a8147bfa5cf1c7d3d88b7b981fd	a1e1b1a08b63d7dd5ad5b82f136af55d	311103	Artery - Aorta
L1000_LINCS_DCIC_GTEX-XBEW-1526.tsv.gz	123968	bae1ccd12e65bcadedd2f5a330c5b932bc7efc0c3f2078b70074b70e31e574ae	a32570177f5f6ed55a6a4135ca75537f	310868	Esophagus - Gastroesophageal Junction
L1000_LINCS_DCIC_GTEX-WL46-0526.tsv.gz	123894	2188b73e0729303f2d988dd94900d25977d4fc40a716df07e74737b37a964909	77ff3539f42f7e432e365812c3bb07ca	310789	Artery - Tibial
L1000_LINCS_DCIC_GTEX-U3ZN-0226.tsv.gz	123782	c7f6861f98ff005388206b38252a587ecf5437ed1c5872a0f666a2452f7e7643	8c008b9b5f444fdc1a294f73202c16aa	311024	Liver
L1000_LINCS_DCIC_GTEX-T6MN-2626.tsv.gz	123810	ba5e7e2a6b1e227fac7bf4d9f440190b7d612fc86fc274763b16d4db7f301254	adf8e5a13337ae3229a4c2fd567034e0	310683	Brain - Cortex
L1000_LINCS_DCIC_GTEX-X5EB-2526.tsv.gz	123172	9caa040ae9110f589af22c0cd77883d59d376586da01152e2d852fc379cd0d22	cf454af3390e3fed7141bc2b696948d3	310885	Nerve - Tibial
L1000_LINCS_DCIC_GTEX-WQUQ-0426.tsv.gz	124724	0373aac24fdfbf5f6991ae2adc8ab66109013e9c8e26270a3d363bbba54b0d80	84ecefa36cb45d50bf078a8657d8999f	310530	Skin - Sun Exposed (Lower leg)
L1000_LINCS_DCIC_GTEX-R55G-1626.tsv.gz	123218	dcb43213372c4b132fa19762121f77625921b2fe38ce21c7c668d290f0eec163	68b7aea5f39d9482c908413165c262a4	311089	Uterus
L1000_LINCS_DCIC_GTEX-ZPU1-0626.tsv.gz	124353	da6bf4e46f5cb58046d8d2cd817873f240a3a9dc744c3f64a81ea5e247fbb442	1bd978f66a9f71246221c9b2bb435be0	311234	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-UTHO-2426.tsv.gz	122628	a448cf4b9f459101f32b537f0f937de6299e0787e84301a674596c947fd9a096	c993ce11291bd0f5ee4bca5dd5a7d62a	310965	Liver
L1000_LINCS_DCIC_GTEX-S4Q7-0526.tsv.gz	123503	7261f6229231287f86be9b1cb5322f7926bfed8b2c7f8b15598ae39f8f2fc36b	eb4be442afb5e111dfb713eac50e866b	311409	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-O5YW-0526.tsv.gz	124063	5e88b7886b4ae755a51fb53f40dc237b5ee32f04dac29c1b2361c25e113862fb	3bbfa7ae5ac5d8ee6c88cdfedb4d517b	311131	Lung
L1000_LINCS_DCIC_GTEX-WH7G-1726.tsv.gz	123953	1d50ccdbfc6f288a0bddf85dd1f2417dee3700c6eb4b9d6732c199f80677d2f3	1ac0026414f1d352fbdf602dc205348e	311313	Prostate
L1000_LINCS_DCIC_GTEX-PLZ6-1526.tsv.gz	123509	44ca38eb394545befdd68fe3ecfc73ba3868ea3aa7874f8568eac83c5df8a3f4	88cf7d719348b9f378e9be6507dc6911	310706	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-O5YV-0526.tsv.gz	124406	d6f87ea50c01da65585f6271173750d515154654a84f0d791aa46b1257077a70	d95a055934182c555893fe5df0527c8f	311289	Lung
L1000_LINCS_DCIC_GTEX-P4PQ-2626.tsv.gz	123686	33960b216052c9a72af4119559214b9dcdeeddcc95d83651501203bfbacd4570	5c4098d7c9a9256bc80d24fde0d8dc17	310834	Thyroid
L1000_LINCS_DCIC_GTEX-XUW1-1826.tsv.gz	123206	cee783e8236f14c329bd5dd7ff63eb652a095ab951ae7a8365ac7f28359896b8	cbcbcb89abea0fa6708f0d890e9635b8	311003	Colon - Sigmoid
L1000_LINCS_DCIC_GTEX-XOT4-0005.tsv.gz	123020	9121a7b8e35f2c0609d6309338b2b951fec2f9a66b5a5f31eba3f73faaa29fe4	e45e41e875711792d18cb4538b95b308	310955	Whole Blood
L1000_LINCS_DCIC_GTEX-ZDTS-0926.tsv.gz	122943	544f3a07eafe91b934586af2cd9795c71e7490dd78b2929d9684ad2c4ab5be64	1e1d864d4e09ffbbc8e6ab9230a9a7af	310651	Thyroid
L1000_LINCS_DCIC_GTEX-ZGAY-2126.tsv.gz	122860	482193b8624cb75c016de19f0c1708bf7dec3e9d81b3f0dccd4e5b602f24c1fc	a2efdb7d516ebba8ad4cb0277a1dc219	310676	Colon - Transverse
L1000_LINCS_DCIC_GTEX-ZV68-0008.tsv.gz	124528	2914b21701f5efb1c41b5ad4cb654cdddb6fcb69185c3e3aa29034735aacce5e	99feb78e2ba8985c71662df373bf3aa8	311191	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-N7MS-2625.tsv.gz	123975	0231f4dc27bfd1e7f0b2dc55713039f6f4b3b96e5fd13a203f952089fe7a8924	097ec8925b1bf870860c2b24047f6c4d	311058	Pituitary
L1000_LINCS_DCIC_GTEX-S4Z8-0926.tsv.gz	122921	379ffd7dbba59cf6626fa7744d083b859d21d560cbfc7350628dafaf2c8d8d4a	3905028a3863cbd635a43be7d806af5f	311117	Artery - Coronary
L1000_LINCS_DCIC_GTEX-X4XY-1726.tsv.gz	123221	7065bf8250993d8719f54e10518f8a6155903a00794c234da91096d3762fa289	c021a4720aa7324fca4caace726d4452	310952	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-S7SF-1326.tsv.gz	124078	25149d3c1cacc6730a390aa1c75ae7b589ba2382dc3deff259b861c77db1d38d	3da2fd80b0466b42d4e6d18a680db41d	311299	Ovary
L1000_LINCS_DCIC_GTEX-XUJ4-0726.tsv.gz	123556	be85a1f69f4a2e0d9da2bfd430320d7daddfe157d1ee8db8bf645ff94dfc991c	38fc623f80c33b4f401bef3bbaa23c76	311276	Thyroid
L1000_LINCS_DCIC_GTEX-OXRN-2626.tsv.gz	123267	fa3d407384638bfff02506fb24d9295821a4cd713abb9772bedaca59bc4eb161	54ee94afbf47e4772d06d82e377dd53f	311537	Pituitary
L1000_LINCS_DCIC_GTEX-V955-1726.tsv.gz	123333	7a0f1d5f5195cffec413cff2325ee2099a70d3c2638bee37487d9b9fde48cbb6	50d0d1a91630e89d9c8756dfde345332	311118	Colon - Sigmoid
L1000_LINCS_DCIC_GTEX-S341-0008.tsv.gz	123447	cac50438b71b1b6bf8a5811c9cfbe9523338819879cd512817433fc1dd914b7f	e8aadda00602099938caee3b0e2faf16	310854	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-X4EP-3226.tsv.gz	124522	dc08e138224cf44ddf7c321578e79eba66dd0dd5b28154d413019ec78e05cd39	776ca84ea6de9394e6afd40156c04b90	311245	Pituitary
L1000_LINCS_DCIC_GTEX-UJMC-0926.tsv.gz	123701	3b3ab694bd2ce08841902e8c0a0e6ec32d0cd819f6b01e488cc3fb0ba7879f71	56dd8dcfb3b6fa0b4088dcb9ec4b419a	311327	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-YECK-0926.tsv.gz	125523	5ad24e310639f74635994201f5743bdcb1024a7d89210a2e4896d9996d6934b5	7b7c4266a190b4f8f5358139b9e10f45	311330	Lung
L1000_LINCS_DCIC_GTEX-TML8-0005.tsv.gz	123890	01aed4e227738db6386056a6409c4b6d845cf4db857274220d9329651e4a64e4	6631723ec55bae75a726743b26c724ee	310395	Whole Blood
L1000_LINCS_DCIC_GTEX-OXRL-1426.tsv.gz	124458	d2a86b380f7e2295d3d4024fd88c0c0d8e4d3bcb0f5ee7fe7a83c544c582ed36	3f2daf792fed06a3d1069d1dfe1d15e5	310540	Colon - Transverse
L1000_LINCS_DCIC_GTEX-TMMY-1626.tsv.gz	125490	cf7089158e8f72878201e96ca57870ff27894c3cf3784e5360eb11261a71176c	468a5ba4f2453c085ad18b8bf9431c3e	311179	Stomach
L1000_LINCS_DCIC_GTEX-WFG8-0126.tsv.gz	123093	739dc38488a01bbd4a03c57296911c3c9d8ad3f4d4b19c948efad5c0fe0b13ad	48efa88c0c735221c1bc7b1c08c3d8c9	310905	Adrenal Gland
L1000_LINCS_DCIC_GTEX-OHPK-1626.tsv.gz	123248	94b0c2db53af857e2f79ec52c622945eebf81d0f5d6bfbfa2d48152987b920c7	35c9359efda28576e8af95c376ae5ecf	310463	Muscle - Skeletal
L1000_LINCS_DCIC_GTEX-PWCY-0726.tsv.gz	123549	dd181fee966d579d6ecdede88c00752fd030be395d0af5045144473554778336	9570d88f83f8656a769d83642ed794e7	310700	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-XPVG-0926.tsv.gz	122921	cd1d59b422f5ebd77fd04d8aa905f31a9f7e87e5fcdc0fae0fe1cafa399ad059	19de5e78ebdf900248fcd1a99370d7ea	310741	Artery - Coronary
L1000_LINCS_DCIC_GTEX-OIZI-1326.tsv.gz	124671	2ebe9391e4ffe8cfcfaf1dd708547eb63146db7c46aecdc547766c39b928ae33	f5ee3b288a9b9a630fdf095144d61340	310801	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-X261-0011.tsv.gz	421768	53ee700db2bbc713a2753659be56646874bbb2cb9c8a51c75baa35823047e626	fc5ccfd0844e99e24cae13960e1c8b33	1198041	Brain - Cerebellar Hemisphere
L1000_LINCS_DCIC_GTEX-WK11-0926.tsv.gz	124298	dfcbb54eeca2c3d646564283c251f5734335e965647b124f20bb1e8ae3098380	269ef59d8e5d87c14f2dc13ac9e9dc21	310713	Thyroid
L1000_LINCS_DCIC_GTEX-X585-3026.tsv.gz	123481	e802a9600a7b37920c66331ee986b24f363fcf21c89b1754c5888aac4e005eb4	a0b7b172c8a00640edefbf424e8487af	310772	Brain - Cortex
L1000_LINCS_DCIC_GTEX-QCQG-1526.tsv.gz	122894	33089812f0ff6448abdbe7fc4d12879f483b6d7ce635271542fd61390dc32e7e	bfff78a167aa581160cec258f4d7031c	310867	Artery - Aorta
L1000_LINCS_DCIC_GTEX-OIZH-1326.tsv.gz	125123	134146789c2164d5af02ddcb012596219a99804fa16e4ec0bbe1b9f9803d1395	934ee60c5aa662f16cbb33773969c868	310837	Adrenal Gland
L1000_LINCS_DCIC_GTEX-X261-0005.tsv.gz	122704	601b8d4075f253f12e2998a0a7a004a988255835acd93703d6fe18070bf963bb	e76620a887e90e6a01346544a2193810	310991	Whole Blood
L1000_LINCS_DCIC_GTEX-T5JW-1126.tsv.gz	124677	31afc2000fe325b0c86a1b9171aafb23d2cdbc99b06ffab0fcaa058b18f4f1c9	4d2e0b73ea5a26307edb9bfbd411d356	311109	Colon - Transverse
L1000_LINCS_DCIC_GTEX-Q734-1126.tsv.gz	123382	ce4d48cca197ccac15c47f87ab712d4baa1d53d1e5d5728258816f70c5219468	5c609d9dfe548e70d298b5ed785569b7	310997	Colon - Transverse
L1000_LINCS_DCIC_GTEX-S3XE-1126.tsv.gz	123417	470c75e49421806bc241ec182f3179072132669c39c4f1211703df4fc12c402f	2468bf7bec4b6fb0a204bfeec2729899	311126	Colon - Transverse
L1000_LINCS_DCIC_GTEX-Y8E4-0326.tsv.gz	124201	d6f70c2ef2f48961d268e71141a2c6af35e140e65e00f208e2d6a1774d101133	a2dfeb67b82afae4bdd9dd124177c41a	311165	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-XMD2-0226.tsv.gz	123618	862f6a156c61bd799afa1a2bfee959b6229c5dc40f4325c2206ce413a08b6cab	065d41201ee23f76b187617b564fc57b	310756	Adipose - Subcutaneous
L1000_LINCS_DCIC_GTEX-WWYW-1326.tsv.gz	123210	6794309d920c316d797a60699de6251caa9950911317b5a795b1fc90e1e6e79b	5da14463ae2ebfa54d1911c368092879	310999	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-ZT9X-0004.tsv.gz	123533	c130a887dee81010e6dd504d69268a2af209977c09603658b38d5b77cd1be5aa	c94a2eff735956c23efbfcf15d7163cb	311191	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-ZPIC-0002.tsv.gz	123192	24547cc005a717f2cac399fd842b35b826c1dd103b532dd7d58461006b9869b1	eedec9d289e1a12024a58441b0c62725	311285	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-X88G-0004.tsv.gz	123049	89b5db42ff5f1bea0e2f0e94ed5445f7885f39a94ad01079a34da90945756680	1c5cad01599fa0cfa7c4b522be2d75e3	311163	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-Y5V6-1126.tsv.gz	123723	bba7e53f299782d8449a87a57d22c9fceca89f07245880279e65183bbf41bef2	f8f2a4d566f6352092d736d9e6f4ebc7	311092	Esophagus - Muscularis
L1000_LINCS_DCIC_GTEX-PX3G-0326.tsv.gz	123787	afefaca56f7b5a4748934128d327b59839bc8b0646bd648768b52a85092811e0	2c4192dc183ca9a9c8246a918b41a314	311147	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-QDVJ-0926.tsv.gz	124238	f02b203bc63346e24fbd88237e513d8532cf968e55ac5e85bfe35b334cf90100	75f518629cb8b21acee654ac34623be1	311115	Lung
L1000_LINCS_DCIC_GTEX-WI4N-0008.tsv.gz	123613	e0ab73f1ae023614d599a0ac6af663d9a927eba5f14027d9548416da7e25ad31	5ade43da3b0f551b69aecee8658ccd1d	311278	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-TKQ2-1726.tsv.gz	123956	a0d6e186d1b0e694bc307a200bbb4b32d780cf8e4d76155530109b48b9eadf0e	41e21bf062d8cbd3ee76dce885bac80c	311266	Liver
L1000_LINCS_DCIC_GTEX-ZAB4-0008.tsv.gz	125041	912be727bf8da2c7d07bcf02fbe5afd85275da14062a74a2f1c2d96285053b6b	a53cc7b13e0198b5f85abc0d6e9f3b76	311352	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-X3Y1-0126.tsv.gz	123818	027f3723c03dde7836fd39f3e6b838604b2e1fec203f45b14cb947fb9ffe7655	562bc13191c7300f9632f68246f3b1c7	311215	Spleen
L1000_LINCS_DCIC_GTEX-Q734-0006.tsv.gz	123836	67e5dc8f9d4308b3fca7c982c739ac27e220bfeb6c17c9fe431ecf3de7fcf02e	e5c3ebaa236632a68aed7aa38b986093	310142	Whole Blood
L1000_LINCS_DCIC_GTEX-XUZC-0008.tsv.gz	123406	9dc701ef8d3ceb42b253825c198534ff89d4a9cb4045db429600661f4eb1c4e9	fd2a03bdc122e2c6c382de5412fe0d5f	311052	Cells - Transformed fibroblasts
L1000_LINCS_DCIC_GTEX-OXRK-0826.tsv.gz	124377	ccbf73c9b7d22dc3cbe88e87a6d524f492cc09f910f701fe087dd0812a81c99c	241b1be5519a17d24f96e98778c9095d	311435	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-XMK1-2026.tsv.gz	123521	bde6edc6d0e89c7a37feef0ec718044c94b406470ca238e10703eb93c358983b	7dc57203cab148918da84898899cc334	311380	Testis
L1000_LINCS_DCIC_GTEX-XBEW-0002.tsv.gz	124152	d7611c60806539e846a7346b8c29ca28143e267bdd0d8770e4e396c06d441f3a	8e8d9276639939916b16f9acdfd67a6a	311442	Cells - EBV-transformed lymphocytes
L1000_LINCS_DCIC_GTEX-WY7C-0526.tsv.gz	124615	efe882b3502dcad69921821224504df36f6f21873507f0ee3c75727a159c5f75	1927801de819fbeb54ca75c666bf17dd	311231	Heart - Left Ventricle
L1000_LINCS_DCIC_GTEX-RTLS-1326.tsv.gz	123226	94e5f9df453287373eb1c9a8c5fc4f8291abfdc27bbed31fee2cf0f813f1c2db	a139f901cd6fb6a0740341de4b803996	310290	Liver
L1000_LINCS_DCIC_GTEX-UPJH-0726.tsv.gz	122980	5e8ef1cf78063c7d7e377b362d075d4f93268a0fa1fd3d8151a420b69022b99b	f3a31b5bf0d96c63415f1a9603c942a7	310921	Artery - Tibial
L1000_LINCS_DCIC_GTEX-S32W-0326.tsv.gz	124186	256e401c320f838a3fc71b64c3c0373a36b6f11a080507ef72860af9c23b8efb	6c850e1499ca2fbbea6faa97f7cc759c	311211	Lung
L1000_LINCS_DCIC_GTEX-SNOS-0426.tsv.gz	123614	155e29a95e79684b9e3253002cf804a632105ba0aa1ce906b63e6ed23f288283	65cb8cf9a8070b5ec16ee4cbf3984bc1	311198	Lung
L1000_LINCS_DCIC_GTEX-XV7Q-0626.tsv.gz	123531	4c4bf8dd5de556932c8bbd434fd14ee68d29172297f200a3a2812b9b9ba32930	2772ec716e8a5e88f40ed0cd9f240885	310867	Artery - Coronary
L1000_LINCS_DCIC_GTEX-T2IS-3026.tsv.gz	123621	7e6049f2e109b20f241d321a381401023e1446e91e1e6437a05caca4b295b0ee	f9689c6935da7b2589ae9910dac70221	310750	Brain - Cortex
L1000_LINCS_DCIC_GTEX-XBED-1626.tsv.gz	124202	0057369a52fae4b2b116b27121828aa479780a7d6ed4a9584a7a23e109af1cc5	be11f5f89e415e6f21953a543da69176	311024	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-WFON-0226.tsv.gz	124155	ffc3084bdcd17e09d491953c9b15f9547efb57f7017ae20501e72eb265ab9e43	1fa7aa19a1d5706c51e14116cc15ae2b	311279	Heart - Atrial Appendage
L1000_LINCS_DCIC_GTEX-Y114-2026.tsv.gz	123648	8c2780ded87a7e98f46a52cd796b8a12506ab01d2fb51f74b28a4c9baa32e530	c021c39bf4d4290adb89acb203b9d486	311022	Breast - Mammary Tissue
L1000_LINCS_DCIC_GTEX-XGQ4-0226.tsv.gz	123176	66857600592d62aad7a543886df71cde6db92d1b1f66f4c9401d8a6efee97b4d	4731dc5ad4d9729bd2802a21b6b48d70	311458	Pancreas
L1000_LINCS_DCIC_GTEX-WRHK-0826.tsv.gz	123862	9c2294873bab82f847ef3cff365d03e65287cab2e08e09c59ad9812602e06c22	5bee741cbd0726b74c3199a660f0bdfb	310445	Adipose - Visceral (Omentum)
L1000_LINCS_DCIC_GTEX-Y3IK-1126.tsv.gz	123726	3ab566d762c8a0b4bba80b883d878977c943365abc75d705426882e777a70f7d	154e1e141b0487a52d8f63b2e8a0488d	310841	Esophagus - Mucosa
L1000_LINCS_DCIC_GTEX-ZPU1-0008.tsv.gz	123286	229254a9c1a8b802b0aa485eceeaab4be78cdef527f5ac930fbaee2d759bd0f6	218abf20f0d46bffc1f8ebc7a459fa84	311012	Cells - Transformed fibroblasts
